atk,nonexistent,fabricated,harmful_solo,harmful_marg,u_solo,u_marg,conf
none,False,False,False,False,0.07168510051444699,0.014515956845564615,0.7940941060112553
none,False,False,False,False,2.162134296728219,0.02252893989084437,0.799037939722836
none,True,False,False,False,0.0,0.0,0.10092524689267339
none,False,False,False,False,0.9008407254867539,0.9285221226143588,0.8513106030219222
none,False,False,False,False,3.7284264337510287,0.04227382620542319,0.6167794047970273
none,False,False,True,True,-4.020761348282603,-1.3563621715343561,0.9377753133739175
none,False,False,False,False,0.8881932658187708,0.4440966329093847,0.834699132824925
none,False,False,True,True,-1.1307847676844052,-0.3169683069563973,0.7398523743042992
none,False,False,True,True,-1.0,-0.5140843786034093,0.8750882377680793
none,False,False,False,False,3.658482661807641,-0.025490827169483588,0.9042380234079657
none,False,False,True,True,-3.9421563947591896,-2.495088840841163,0.7809297241912444
none,False,False,True,True,-1.0,-1.710554612655016,0.8492676281172733
none,False,False,False,False,1.8740186689247391,1.8740186689247387,0.4096445741533729
none,False,False,False,False,-0.041087615236191866,-0.013140152782997896,0.5812416770154059
none,False,False,False,False,0.9113874259179209,0.6998249911791622,0.5127116101616704
none,False,False,False,True,3.557741674553186,-0.06826872221348405,0.7465051802186841
none,False,False,False,False,2.101776869632811,3.567582799319075,0.9670097375912844
none,False,False,False,False,-0.030003770949951658,0.689903175080897,0.8436063341722622
none,False,False,False,False,0.0,0.0,0.43723455069259237
none,False,False,False,False,0.8971717035304856,0.30584264088429186,0.9079644480953691
none,False,False,False,False,3.665235478156257,2.2094217713880435,0.6721752584251799
none,False,False,False,False,2.183991986158052,1.7089883090102067,0.8139037760122543
none,False,False,False,False,0.8788806180131772,0.0,0.8757856617487367
none,False,False,True,False,-1.0,-0.036828935560840215,0.7847979881947528
none,False,False,False,False,2.091049379929956,2.713219142715829,0.882889580127912
none,False,False,True,True,-1.0,-1.8788806180131765,0.8058836638861695
none,False,False,False,False,1.9202686588270588,1.9202686588270574,0.8899505033285239
none,False,False,True,True,-1.0916606730654408,-1.0916606730654426,0.7540424094218275
none,False,False,False,False,0.9174602602101309,0.9480405776943908,0.8201280054621254
none,False,False,False,False,3.654670437178625,2.1988567304104114,0.7583521079626244
none,False,False,False,False,2.306752888746466,2.3067528887464634,0.8804808367217715
none,False,False,True,True,-3.982469680759504,-0.6762232857501349,0.6569968997897994
none,False,False,False,False,0.9612736561789994,1.5875513234328722,0.8197555187818868
none,True,False,True,True,-2.0,-2.0,0.3643395266612684
none,False,False,False,False,0.8900363017323301,0.5197454760625965,0.767210258669266
none,False,False,False,False,0.8863605481055359,0.5318163288633215,0.9349951510367271
none,False,False,False,False,1.9179715118994398,1.9179715118994387,0.721667621992125
none,True,False,False,False,0.0,0.0,0.09590038833081636
none,False,False,True,True,-1.0,-0.512947869571569,0.8350615227424041
none,False,False,True,True,-2.3844717316932424,-2.3844717316932424,0.747314187336982
none,False,False,True,True,-1.0,-1.4431802740527682,0.7127174908642597
none,False,False,False,False,0.8770040448634262,0.41944015015051406,0.9015654855052327
none,False,False,False,False,0.9207288638067848,1.2432436424143234,0.8872504173731669
none,False,False,False,False,2.1365125521867228,2.1365125521867228,0.8188569931414161
none,False,False,False,False,0.9533527489684683,0.9533527489684666,0.8852247728035811
none,False,False,False,False,0.8837292313131169,0.8837292313131169,0.7014647170287667
none,False,False,False,False,1.9569089664000678,1.9569089664000685,0.8830329500893276
none,False,False,True,True,-1.0000000000000018,-1.7069833850504943,0.9271749491748087
none,False,False,True,True,-2.0000000000000018,-1.9999999999999993,0.8262407850289298
none,False,False,True,True,-1.718767943656884,-1.7253194348167071,0.9179149158558163
none,True,False,False,False,0.0,0.0,0.1850320107033692
none,False,False,False,False,0.9173382404925476,0.9173382404925476,0.8775436586017195
none,False,False,False,False,3.5605352465179685,3.5605352465179703,0.6894513106627776
none,False,False,False,False,2.211292387761304,2.211292387761305,0.8114283408677038
none,False,False,True,True,-3.994186291495444,-3.9941862914954407,0.5277793432662916
none,False,False,False,False,0.013246771662998924,0.009152089688107878,0.7570535948457563
none,False,False,False,False,0.874651608879276,0.4373258044396371,0.9040877782768418
none,False,False,False,False,1.9839562547235623,1.9839562547235616,0.7664629887511994
none,False,False,False,False,2.1885992379438584,0.8407679519987143,0.5655314183147059
none,False,False,True,True,-1.0,-1.6997212871034197,0.6405017860118475
none,False,False,True,True,-2.0,-2.000000000000001,0.8903373667342426
none,False,False,False,False,-0.038696121388611004,-0.034352701436056066,0.7838498355797632
none,True,False,False,False,0.0,0.0,0.2648447874927128
none,False,False,False,False,3.6873708776455327,3.687370877645533,0.3800719784543344
none,False,False,False,False,2.3565317759666726,1.607736617108257,0.6632409835788673
none,False,False,False,False,2.1013556922890153,2.1013556922890144,0.7290784866553943
none,False,False,False,False,-0.010281324102209055,-0.0037661941733748705,0.554559080440402
none,False,False,False,False,0.877957574635321,0.17212042510763084,0.7785328310865053
none,False,False,False,False,1.9730824947416252,1.973082494741624,0.6144512098044784
none,True,False,True,True,-1.0,-0.9999999999999994,0.31005490526237506
none,False,False,True,True,-1.0,-0.5157180616171816,0.788036477528028
none,False,False,True,True,-1.0,-1.5961627846095385,0.7362507001203183
