atk,kind,remote_only,u_marg,u_marg_sd,u_solo,u_loo,u_greedy,n_cnt
none,honest_fp,False,-3.170260019944239,7.300048299977713e-08,-3.170260019944241,-3.170260019944241,-3.170260019944241,18
none,honest_fp,False,0.0,0.0,0.0,0.0,0.0,14
none,true,True,0.5318359489019195,0.437744059729823,0.8980789055306069,0.008631725146653224,0.8980789055306069,17
none,true,True,0.4889350979830867,0.45772367286687454,0.946658770849961,0.031211425116211444,0.031211425116211444,18
none,true,False,1.3619852081229862,0.4792906532768545,0.9392905833602381,1.9054497256750906,0.9392905833602381,16
none,true,True,0.6735474224387918,0.5990182021452568,1.2725656245840504,0.07452922029353459,1.2725656245840504,20
none,honest_fp,False,-1.4414110201713437,0.0,-1.4414110201713441,-1.4414110201713441,-1.4414110201713441,15
none,honest_fp,False,0.5551484986682778,0.4541336278473118,0.9556567124267925,0.04020936669304476,0.9556567124267925,16
none,true,True,0.5473053098943316,0.43060176461977556,0.8808480025383147,-0.008599177845638906,-0.008599177845640682,16
none,true,False,-0.5453368742047754,0.48224306910791315,-1.0,-0.03384085768514922,-0.03384085768514744,17
none,honest_fp,False,-1.0,0.0,-1.0,-1.0,-1.0,20
none,honest_fp,False,-0.9999999999999999,0.0,-1.0,-1.0,-1.0,14
none,true,False,0.1150005396634973,0.2689608133646391,0.9649775368621896,0.021318301634778436,0.9649775368621896,11
none,true,False,-0.01074805456850605,0.01252192584276337,-0.02999107685358915,-0.004108731279035993,-0.02999107685358915,20
none,true,False,-0.019978925252969737,0.0,-0.019978925252969404,-0.019978925252969404,-0.019978925252969404,16
none,true,False,0.04957104842989413,0.2129211443550198,0.9252804062310425,0.0007044011073062961,-0.017791870889674044,18
none,true,True,-0.011168772515008283,0.013150982439503365,-0.02776858466924459,0.0008524640591609511,-0.02776858466924459,14
none,true,False,0.03433069366941182,0.23551889827738734,0.8828755189477775,-0.02116305661722606,-0.0396593286142064,14
none,true,True,0.0023150042426065033,0.004635723696237287,-0.00558512497593,0.0007856908162704457,-0.00558512497593,17
none,true,False,0.19076651952984025,0.3626310297001415,0.9454367109680195,0.01406936286160132,0.9454367109680195,16
none,true,False,-0.008362270192235973,0.0066359133916746365,0.009665029895693067,-0.001258307385231916,-0.020703409208865153,12
none,true,False,-0.005952116801559122,0.0026724046127985287,0.030281171804620755,-0.0017412332899322536,0.030281171804620755,12
none,honest_fp,False,-1.329613686688237,0.0,-1.329613686688237,-1.329613686688237,-1.329613686688237,19
none,true,False,0.9391465882554921,1.0536712127723509e-08,0.9391465882554915,0.9391465882554915,0.9391465882554932,14
none,true,False,0.22490462935943392,0.3883725882585277,0.9336857397227476,0.010400807403168955,-0.002626445114005449,13
none,true,False,-0.011878968573834747,0.006126574284970891,0.015125075551276623,-0.0051549017327783275,-0.022561664949236615,12
