R,R_se,misses,ghosts,dups,AP,RO_recall,harm_rate,malicious_accept,benefit_rate,accept_rate,soft_frac,quarantine_frac,family,knob,condition
6.442827985999494,0.14755194945086234,2.2885714285714287,0.9842857142857143,0.09,0.6743030605503731,0.657874118568817,0.4938110749185668,,0.861005262202867,0.7829527243589743,0.0,0.0,gate_umarg,0.45,none
6.471831670236084,0.1522900145908595,2.2257142857142855,1.062857142857143,0.11142857142857143,0.6771187670105884,0.6662313920083572,0.49641693811074916,,0.8751587733623661,0.7877604166666666,0.0,0.0,gate_usolo,0.45,none
6.325592037441855,0.14320456309134894,2.4357142857142855,0.7857142857142857,0.06428571428571428,0.6905547611857555,0.6361974405850092,0.48013029315960915,,0.8461259299582653,0.7684294871794872,0.08884214743589744,0.01452323717948718,gate_4action,0.45,none
6.6023813979138035,0.15568956230315306,2.1,1.2028571428571428,0.12428571428571429,0.6809533989431337,0.6871245756072082,0.5224755700325733,,0.915986209399383,0.8386418269230769,0.0,0.0,gate_umarg,0.6,none
6.702460231812516,0.1577730596245027,2.0585714285714287,1.3157142857142856,0.14142857142857143,0.6835248519043727,0.6923478715069209,0.5250814332247556,,0.9372164761386318,0.8467548076923077,0.0,0.0,gate_usolo,0.6,none
6.404433702479362,0.14814674442683815,2.2614285714285716,0.9671428571428572,0.09428571428571429,0.6974913841865006,0.6620527552885871,0.501628664495114,,0.906187624750499,0.8251201923076923,0.08864182692307693,0.013521634615384616,gate_4action,0.6,none
7.170981078117079,0.16930137637128048,1.9028571428571428,1.6485714285714286,0.16285714285714287,0.6795795140551348,0.7150692086706711,0.5680781758957655,,0.9796770096171293,0.9033453525641025,0.0,0.0,gate_umarg,0.8,none
7.284424700040066,0.17222143988223473,1.8857142857142857,1.74,0.16714285714285715,0.6822201521327351,0.7179420214155132,0.5719869706840391,,0.9894755942660134,0.9083533653846154,0.0,0.0,gate_usolo,0.8,none
6.603928426614332,0.15840865449266192,2.0757142857142856,1.23,0.11428571428571428,0.7053343656056152,0.6889527291721076,0.532899022801303,,0.9696969696969697,0.8881209935897436,0.0921474358974359,0.015224358974358974,gate_4action,0.8,none
7.847311167404791,0.17848444121676474,1.8385714285714285,2.0385714285714287,0.18571428571428572,0.6728651512534479,0.7218594933402978,0.6267100977198697,,0.9972781709308656,0.9391025641025641,0.0,0.0,gate_umarg,0.95,none
7.86642368425616,0.1794611533482512,1.8342857142857143,2.0485714285714285,0.18714285714285714,0.672317744273779,0.7221206581352834,0.6260586319218241,,0.998003992015968,0.9399038461538461,0.0,0.0,gate_usolo,0.95,none
6.933497160866011,0.16267147375311652,2.0042857142857144,1.45,0.14142857142857143,0.7066542246624987,0.699399320971533,0.5635179153094463,,0.9862093993830521,0.9186698717948718,0.08974358974358974,0.020432692307692308,gate_4action,0.95,none
